"sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black","gpaletter"
1070,17,6.0100002,84,13.97671,3.1700001,"FALSE","FALSE","TRUE","FALSE","B"
810,44,5.1999998,214,41.153851,2.3599999,"TRUE","FALSE","TRUE","FALSE","C"
1200,14,6.3099999,43,6.81458,3.21,"FALSE","FALSE","TRUE","FALSE","B"
1020,81,5.0500002,17,3.3663371,3.5899999,"FALSE","TRUE","TRUE","FALSE","A"
1230,110,4.4000001,45,10.22727,2.8399999,"FALSE","TRUE","TRUE","FALSE","B"
1040,111,7.5,220,29.33333,2.98,"FALSE","TRUE","TRUE","FALSE","B"
830,11,7.3099999,271,37.073,1.9,"FALSE","TRUE","TRUE","FALSE","C"
1230,79,2.5,3,1.2,3.6500001,"FALSE","FALSE","TRUE","FALSE","A"
1050,13,0.82999998,13,15.66265,4,"FALSE","TRUE","TRUE","FALSE","A"
910,50,3.7,116,31.351351,2.3599999,"FALSE","TRUE","TRUE","FALSE","C"
1070,44,3.7,42,11.35135,3.52,"FALSE","TRUE","TRUE","FALSE","A"
1050,12,3.7,30,8.1081095,2.5999999,"FALSE","TRUE","TRUE","FALSE","B"
1110,78,3.21,23,7.1651092,3.5,"FALSE","FALSE","TRUE","FALSE","A"
1170,112,7.9000001,65,8.2278481,2.72,"FALSE","TRUE","TRUE","FALSE","B"
890,62,7,150,21.42857,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
720,83,4.25,147,34.58823,2.26,"FALSE","TRUE","TRUE","FALSE","C"
1170,15,1.4400001,29,20.138889,3,"FALSE","FALSE","TRUE","FALSE","B"
1140,74,3.54,8,2.259887,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
1200,81,4.8000002,38,7.916667,2.55,"FALSE","TRUE","TRUE","FALSE","B"
1010,13,4.0300002,35,8.6848631,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
1330,46,3.03,1,0.330033,4,"FALSE","TRUE","TRUE","FALSE","A"
920,42,3.03,20,6.6006598,3.0699999,"FALSE","FALSE","TRUE","FALSE","B"
1180,79,0.31,2,6.4516129,2.4100001,"FALSE","FALSE","TRUE","FALSE","C"
1000,47,5.7399998,59,10.27875,3.4200001,"FALSE","TRUE","TRUE","FALSE","B"
1140,15,6.3499999,103,16.22047,2.8599999,"FALSE","TRUE","TRUE","FALSE","B"
1130,50,1.9400001,1,0.51546389,3.78,"FALSE","FALSE","TRUE","FALSE","A"
1010,95,4.5700002,123,26.91466,2.46,"TRUE","FALSE","TRUE","FALSE","C"
930,50,2.8800001,197,68.402779,1.88,"TRUE","FALSE","TRUE","FALSE","C"
1110,88,2.9100001,30,10.30928,2.3699999,"FALSE","TRUE","TRUE","FALSE","C"
850,78,5.3699999,234,43.57542,2.0699999,"TRUE","FALSE","TRUE","FALSE","C"
1050,76,5.6199999,23,4.0925269,2.8800001,"FALSE","FALSE","FALSE","FALSE","B"
1080,15,7.71,207,26.848249,2.8,"FALSE","FALSE","TRUE","FALSE","B"
1240,49,7.4499998,22,2.9530201,3.6500001,"FALSE","TRUE","TRUE","FALSE","A"
1060,114,6.3699999,192,30.141291,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
1160,98,6.3699999,101,15.85557,3.47,"TRUE","TRUE","TRUE","FALSE","B"
970,121,6.3699999,65,10.20408,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
1100,43,7.4499998,218,29.261749,2.6500001,"FALSE","FALSE","TRUE","FALSE","B"
1060,41,7.4499998,260,34.89933,3.8499999,"FALSE","TRUE","TRUE","FALSE","A"
790,47,2,7,3.5,2.46,"FALSE","TRUE","TRUE","FALSE","C"
880,11,4.1700001,101,24.220619,1.09,"FALSE","FALSE","TRUE","FALSE","D"
1000,45,0.52999997,16,30.188681,3.28,"FALSE","TRUE","TRUE","FALSE","B"
990,18,3.3,60,18.18182,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
1040,13,3.3,76,23.0303,2.3,"FALSE","FALSE","TRUE","FALSE","C"
1040,14,2.0599999,12,5.825243,3.28,"FALSE","TRUE","TRUE","FALSE","B"
840,15,3.3900001,58,17.10914,3,"FALSE","TRUE","FALSE","TRUE","B"
1060,54,2.8399999,24,8.4507046,3.01,"FALSE","TRUE","TRUE","FALSE","B"
950,72,2.48,96,38.709679,2.3,"FALSE","TRUE","TRUE","FALSE","C"
1030,81,2.48,19,7.6612902,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
920,17,3.51,36,10.25641,3.4100001,"FALSE","TRUE","TRUE","FALSE","B"
1220,111,1.74,5,2.8735631,3.76,"FALSE","TRUE","TRUE","FALSE","A"
750,15,0.1,4,40,1.0599999,"FALSE","TRUE","TRUE","FALSE","D"
900,58,0.1,2,20,3.2,"FALSE","FALSE","FALSE","TRUE","B"
800,46,2.5599999,23,8.984375,1.8,"FALSE","TRUE","FALSE","TRUE","C"
880,17,0.1,4,40,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
870,14,0.1,2,20,3.5,"TRUE","TRUE","FALSE","TRUE","A"
910,108,2.3,7,3.043478,3.29,"FALSE","TRUE","TRUE","FALSE","B"
880,18,1.36,92,67.647057,2.05,"FALSE","FALSE","TRUE","FALSE","C"
1100,49,1.72,137,79.651161,2.97,"TRUE","FALSE","TRUE","FALSE","B"
1180,74,1.7,97,57.058819,2.51,"FALSE","FALSE","TRUE","FALSE","B"
1210,18,0.1,3,30,0.55000001,"FALSE","FALSE","TRUE","FALSE","D"
1100,47,0.050000001,3,60,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1180,17,2.9400001,7,2.3809519,3.29,"FALSE","TRUE","TRUE","FALSE","B"
1070,45,3.46,86,24.85549,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
1020,44,3.46,151,43.641621,2.22,"FALSE","TRUE","TRUE","FALSE","C"
1030,110,2.55,69,27.058821,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
1060,64,3.4000001,130,38.235291,2.8499999,"FALSE","FALSE","TRUE","FALSE","B"
1030,18,3.3699999,37,10.97923,3.27,"FALSE","FALSE","TRUE","FALSE","B"
1080,96,2.47,115,46.558701,2.71,"FALSE","FALSE","TRUE","FALSE","B"
1100,38,0.70999998,58,81.69014,2.02,"FALSE","FALSE","TRUE","FALSE","C"
1080,102,2.6099999,81,31.034479,2.3,"FALSE","FALSE","TRUE","FALSE","C"
850,16,2.21,94,42.533939,2.5599999,"FALSE","TRUE","TRUE","FALSE","B"
1040,45,2.04,56,27.450979,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
1070,17,3.8299999,8,2.088773,3.47,"FALSE","FALSE","FALSE","TRUE","B"
850,16,3.55,15,4.2253518,1.5599999,"FALSE","TRUE","FALSE","TRUE","C"
730,111,2.6099999,43,16.4751,2.29,"FALSE","TRUE","TRUE","FALSE","C"
1040,50,0.40000001,32,80,2.72,"FALSE","FALSE","TRUE","FALSE","B"
1130,89,2.0699999,2,0.9661836,2.53,"FALSE","TRUE","FALSE","TRUE","B"
1200,113,2.4000001,3,1.25,3.9100001,"FALSE","TRUE","TRUE","FALSE","A"
1360,52,2.3699999,3,1.265823,3.78,"FALSE","FALSE","TRUE","FALSE","A"
700,15,2.3800001,102,42.85714,2.5999999,"TRUE","FALSE","FALSE","TRUE","B"
1120,117,0.38,6,15.78947,3.1099999,"FALSE","TRUE","TRUE","FALSE","B"
700,98,0.92000002,37,40.217388,2,"FALSE","FALSE","FALSE","TRUE","C"
960,73,2.9000001,25,8.6206894,2.21,"FALSE","TRUE","TRUE","FALSE","C"
950,81,1.61,15,9.3167706,3.3199999,"FALSE","TRUE","TRUE","FALSE","B"
750,74,2.1500001,68,31.627911,2.4400001,"TRUE","FALSE","TRUE","FALSE","C"
990,46,0.1,1,10,3.52,"FALSE","TRUE","FALSE","TRUE","A"
950,79,2.0599999,74,35.922329,1.86,"FALSE","FALSE","TRUE","FALSE","C"
1130,71,1.3,12,9.2307692,2.1500001,"FALSE","TRUE","TRUE","FALSE","C"
980,14,1.9,42,22.105261,2,"TRUE","FALSE","TRUE","FALSE","C"
800,15,1.9,30,15.78947,2,"FALSE","TRUE","TRUE","FALSE","C"
1280,54,2.4000001,6,2.5,3.3800001,"FALSE","TRUE","TRUE","FALSE","B"
1070,106,0.1,2,20,2.4000001,"FALSE","FALSE","TRUE","FALSE","C"
1170,53,0.1,3,30,3.47,"FALSE","FALSE","FALSE","FALSE","B"
970,83,0.1,4,40,2.3800001,"FALSE","FALSE","TRUE","FALSE","C"
1130,16,2.4000001,6,2.5,3.6199999,"FALSE","TRUE","TRUE","FALSE","A"
860,44,2.7,55,20.370371,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
1060,80,0.1,2,20,3.1700001,"FALSE","TRUE","TRUE","FALSE","B"
1090,51,0.1,1,10,2.6400001,"FALSE","FALSE","TRUE","FALSE","B"
850,96,1.34,14,10.44776,2.0699999,"FALSE","FALSE","FALSE","TRUE","C"
1120,18,2.1500001,63,29.30233,2.27,"FALSE","TRUE","TRUE","FALSE","C"
960,16,2.1600001,59,27.314819,2.9300001,"FALSE","TRUE","TRUE","FALSE","B"
1270,17,3.1500001,1,0.3174603,3.76,"FALSE","FALSE","TRUE","FALSE","A"
1130,126,3.25,5,1.538462,3.1500001,"FALSE","TRUE","FALSE","TRUE","B"
1110,120,1.99,5,2.512563,3.1099999,"FALSE","FALSE","TRUE","FALSE","B"
830,15,3.72,71,19.08602,2.46,"FALSE","TRUE","TRUE","FALSE","C"
1150,13,3.72,89,23.92473,2.6099999,"FALSE","FALSE","TRUE","FALSE","B"
1210,17,2.9000001,17,5.8620691,2.76,"FALSE","TRUE","TRUE","FALSE","B"
870,108,3.02,67,22.185431,2.22,"TRUE","FALSE","FALSE","TRUE","C"
1010,131,1.28,13,10.15625,2.9000001,"FALSE","FALSE","TRUE","FALSE","B"
990,123,1.28,8,6.25,2.6700001,"FALSE","TRUE","TRUE","FALSE","B"
1080,92,2.3399999,99,42.30769,2.28,"FALSE","FALSE","TRUE","FALSE","C"
1150,43,2.51,13,5.1792831,3.53,"FALSE","TRUE","TRUE","FALSE","A"
1100,46,0.1,1,10,2.8599999,"FALSE","FALSE","FALSE","TRUE","B"
940,16,0.1,2,20,1.87,"FALSE","TRUE","FALSE","TRUE","C"
1360,52,2.8299999,1,0.3533569,3.98,"FALSE","FALSE","TRUE","FALSE","A"
820,46,0.1,2,20,2.52,"FALSE","TRUE","FALSE","TRUE","B"
760,13,0.1,3,30,1.0700001,"FALSE","TRUE","FALSE","TRUE","D"
680,107,0.91000003,13,14.28571,2.04,"TRUE","TRUE","FALSE","TRUE","C"
880,47,1.48,36,24.32432,2.21,"FALSE","TRUE","TRUE","FALSE","C"
1170,45,0.1,2,20,2.71,"FALSE","TRUE","TRUE","FALSE","B"
1220,42,0.1,3,30,2.76,"TRUE","FALSE","FALSE","FALSE","B"
1020,16,0.1,1,10,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
910,14,0.1,2,20,2.5,"FALSE","TRUE","TRUE","FALSE","B"
1090,89,0.1,2,20,3.1199999,"FALSE","TRUE","TRUE","FALSE","B"
990,80,0.1,3,30,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
910,43,0.1,3,30,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
1120,17,0.1,4,40,2.1099999,"FALSE","TRUE","TRUE","FALSE","C"
1090,35,0.1,3,30,1.8,"FALSE","FALSE","TRUE","FALSE","C"
1090,10,0.1,1,10,3,"FALSE","TRUE","TRUE","FALSE","B"
880,104,0.1,4,40,2.23,"FALSE","TRUE","TRUE","FALSE","C"
1060,17,0.1,2,20,3.6400001,"FALSE","FALSE","TRUE","FALSE","A"
930,78,0.1,3,30,3.28,"FALSE","TRUE","TRUE","FALSE","B"
730,43,0.1,1,10,3.0899999,"FALSE","TRUE","TRUE","FALSE","B"
970,48,0.1,1,10,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
900,49,0.1,4,40,1.83,"FALSE","TRUE","TRUE","FALSE","C"
1120,17,0.1,1,10,3.76,"FALSE","FALSE","TRUE","FALSE","A"
1000,16,2.75,92,33.45454,1.37,"FALSE","TRUE","TRUE","FALSE","D"
1130,14,2.75,108,39.272732,2.78,"FALSE","TRUE","TRUE","FALSE","B"
860,49,2.6500001,30,11.32076,3.46,"FALSE","TRUE","TRUE","FALSE","B"
830,15,2.75,146,53.090912,2.2,"FALSE","TRUE","TRUE","FALSE","C"
910,79,2.6099999,116,44.444439,2.25,"FALSE","TRUE","TRUE","FALSE","C"
1050,69,2.6099999,50,19.157089,2.6500001,"FALSE","TRUE","TRUE","FALSE","B"
930,15,2.75,117,42.54546,2.0599999,"FALSE","TRUE","TRUE","FALSE","C"
1050,117,2.3199999,34,14.65517,3.3399999,"FALSE","TRUE","TRUE","FALSE","B"
1240,88,2.4200001,3,1.239669,3.8599999,"FALSE","TRUE","TRUE","FALSE","A"
1230,107,1.03,6,5.825243,2.97,"FALSE","FALSE","TRUE","FALSE","B"
830,89,4.5700002,279,61.050331,1.92,"TRUE","FALSE","TRUE","FALSE","C"
950,48,5.1500001,181,35.14563,1.9299999,"FALSE","FALSE","TRUE","FALSE","C"
1200,113,3,53,17.66667,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
1180,12,4.25,28,6.5882349,3.5799999,"FALSE","TRUE","TRUE","FALSE","A"
1200,52,0.37,2,5.405406,3.51,"FALSE","FALSE","TRUE","FALSE","A"
1010,70,1.86,47,25.26882,1.8099999,"FALSE","TRUE","TRUE","FALSE","C"
1160,91,1.99,17,8.5427132,3.4200001,"FALSE","TRUE","TRUE","FALSE","B"
1070,21,0.13,3,23.07692,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
820,117,0.98000002,16,16.32653,2.47,"TRUE","FALSE","TRUE","FALSE","C"
1000,82,0.36000001,17,47.222221,2.4200001,"FALSE","FALSE","TRUE","FALSE","C"
1120,15,1.64,27,16.463421,2.73,"FALSE","FALSE","TRUE","FALSE","B"
740,14,0.61000001,8,13.11475,2.0699999,"TRUE","FALSE","TRUE","FALSE","C"
670,82,0.75999999,58,76.315788,1.89,"TRUE","FALSE","FALSE","TRUE","C"
980,38,4.5,67,14.88889,2.3099999,"FALSE","FALSE","TRUE","FALSE","C"
1130,81,0.12,3,25,2.8199999,"FALSE","TRUE","TRUE","FALSE","B"
1240,80,2.29,11,4.803493,3.45,"FALSE","FALSE","TRUE","FALSE","B"
720,51,0.1,7,70,2.23,"TRUE","FALSE","FALSE","FALSE","C"
690,51,2.1400001,86,40.18692,1.72,"TRUE","FALSE","FALSE","TRUE","C"
1210,121,0.1,1,10,3.0899999,"FALSE","TRUE","TRUE","FALSE","B"
1120,15,3.3,20,6.060606,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
1020,16,1.84,12,6.521739,2.1800001,"FALSE","TRUE","TRUE","FALSE","C"
1040,15,3.2,41,12.8125,2.8,"FALSE","FALSE","TRUE","FALSE","B"
1080,14,3.73,73,19.571039,3.1400001,"FALSE","TRUE","TRUE","FALSE","B"
1080,16,3.73,48,12.86863,3.25,"FALSE","FALSE","TRUE","FALSE","B"
1130,120,3.47,2,0.57636893,2.99,"FALSE","FALSE","TRUE","FALSE","B"
1120,19,3.3800001,77,22.781059,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
1120,17,3.3800001,71,21.00592,3.1700001,"FALSE","TRUE","TRUE","FALSE","B"
1190,119,2.6900001,1,0.3717472,3.78,"FALSE","FALSE","FALSE","TRUE","A"
1010,73,0.68000001,25,36.764709,1.9,"FALSE","TRUE","TRUE","FALSE","C"
1210,91,5.5599999,159,28.59712,2.71,"FALSE","FALSE","TRUE","FALSE","B"
1020,44,6.9699998,463,66.427544,2,"TRUE","FALSE","TRUE","FALSE","C"
1060,48,6.9699998,70,10.04304,3.2,"FALSE","TRUE","TRUE","FALSE","B"
790,16,8.1499996,258,31.656441,2.1800001,"FALSE","TRUE","TRUE","FALSE","C"
1220,46,6.9699998,3,0.43041611,3.9300001,"FALSE","TRUE","TRUE","FALSE","A"
850,52,6.9699998,257,36.872311,1.86,"FALSE","FALSE","TRUE","FALSE","C"
900,47,6.9699998,106,15.20803,2.51,"FALSE","TRUE","TRUE","FALSE","B"
1020,14,6.0999999,207,33.934429,2.5,"FALSE","TRUE","TRUE","FALSE","B"
1090,95,4.7199998,67,14.19491,2.48,"TRUE","FALSE","TRUE","FALSE","C"
1130,14,6.1399999,123,20.03257,3.4200001,"FALSE","TRUE","TRUE","FALSE","B"
1130,43,2.6900001,40,14.86989,2.76,"FALSE","FALSE","TRUE","FALSE","B"
910,46,2.6900001,51,18.95911,3.28,"FALSE","TRUE","TRUE","FALSE","B"
1040,78,2.0999999,24,11.42857,2.5,"FALSE","TRUE","TRUE","FALSE","B"
1160,15,4.9400001,2,0.40485829,3.73,"FALSE","FALSE","TRUE","FALSE","A"
1030,16,4.6300001,109,23.54212,2.5,"FALSE","FALSE","TRUE","FALSE","B"
1040,43,4.1399999,61,14.7343,2.3900001,"FALSE","TRUE","TRUE","FALSE","C"
1070,16,4.6300001,67,14.47084,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
1010,17,4.6300001,68,14.68682,2.8800001,"FALSE","FALSE","TRUE","FALSE","B"
750,16,2.25,48,21.33333,2.1800001,"FALSE","FALSE","TRUE","FALSE","C"
950,44,0.44,11,25,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
750,52,4.1199999,178,43.20388,1.88,"TRUE","FALSE","TRUE","FALSE","C"
1060,48,0.87,16,18.3908,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
990,12,4.75,142,29.894739,0.25,"FALSE","TRUE","TRUE","FALSE","D"
1360,84,4.1100001,13,3.163017,3.95,"FALSE","FALSE","TRUE","FALSE","A"
1080,17,3.8599999,33,8.5492229,1.8200001,"FALSE","TRUE","TRUE","FALSE","C"
890,13,3.8599999,139,36.010361,2.46,"FALSE","TRUE","TRUE","FALSE","C"
1180,113,3.5599999,34,9.5505619,2.0999999,"FALSE","FALSE","TRUE","FALSE","C"
1120,13,1.37,20,14.59854,2.23,"FALSE","TRUE","TRUE","FALSE","C"
990,133,1.1799999,23,19.491529,2.96,"FALSE","FALSE","TRUE","FALSE","B"
1100,51,0.1,2,20,2.0699999,"FALSE","FALSE","TRUE","FALSE","C"
1150,17,4,11,2.75,3.4100001,"FALSE","FALSE","TRUE","FALSE","B"
970,71,0.1,4,40,1.98,"TRUE","FALSE","TRUE","FALSE","C"
950,76,3.5,54,15.42857,2.71,"FALSE","TRUE","TRUE","FALSE","B"
960,17,0.1,6,60,2.52,"FALSE","FALSE","TRUE","FALSE","B"
1220,18,4,3,0.75,3.22,"FALSE","TRUE","TRUE","FALSE","B"
930,44,0.94999999,24,25.263161,2.1300001,"FALSE","FALSE","TRUE","FALSE","C"
1350,17,0.91000003,13,14.28571,3.6400001,"FALSE","FALSE","TRUE","FALSE","A"
1280,109,0.91000003,4,4.3956051,3.48,"FALSE","FALSE","TRUE","FALSE","B"
1020,18,0.75,29,38.666672,2.6600001,"FALSE","FALSE","TRUE","FALSE","B"
940,17,1.01,1,0.99009901,2.5799999,"FALSE","TRUE","FALSE","TRUE","B"
1160,15,5.1900001,30,5.7803469,3.1300001,"FALSE","FALSE","TRUE","FALSE","B"
1020,108,4.5,39,8.666667,3.24,"TRUE","TRUE","TRUE","FALSE","B"
850,18,5.1599998,132,25.5814,2,"FALSE","TRUE","TRUE","FALSE","C"
1260,83,4,157,39.25,2.5,"FALSE","FALSE","TRUE","FALSE","B"
890,14,5.1599998,321,62.209301,1.14,"FALSE","TRUE","TRUE","FALSE","D"
940,19,5.1900001,135,26.01156,1.63,"FALSE","TRUE","TRUE","FALSE","C"
1160,79,4,60,15,3.0599999,"FALSE","FALSE","TRUE","FALSE","B"
1040,45,4.3000002,186,43.25581,2.26,"FALSE","FALSE","TRUE","FALSE","C"
1010,114,4.3299999,60,13.85681,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
1070,16,5.1900001,36,6.9364161,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
1160,74,2.53,44,17.3913,3.1199999,"FALSE","TRUE","TRUE","FALSE","B"
1040,20,1.34,2,1.492537,2.75,"FALSE","TRUE","FALSE","TRUE","B"
1060,17,0.1,2,20,3.1700001,"FALSE","TRUE","TRUE","FALSE","B"
900,15,0.1,5,50,2.73,"TRUE","FALSE","TRUE","FALSE","B"
910,17,0.1,4,40,1.64,"FALSE","TRUE","TRUE","FALSE","C"
1130,48,0.1,2,20,3.4100001,"FALSE","TRUE","TRUE","FALSE","B"
1000,13,1.02,12,11.76471,2.76,"FALSE","TRUE","TRUE","FALSE","B"
890,14,0.1,4,40,2.4200001,"FALSE","TRUE","TRUE","FALSE","C"
1030,13,2.04,12,5.8823528,1.6900001,"FALSE","TRUE","TRUE","FALSE","C"
1190,115,0.1,1,10,3.26,"FALSE","TRUE","TRUE","FALSE","B"
1150,55,4.5,9,2,3.1600001,"FALSE","FALSE","TRUE","FALSE","B"
1290,15,3.75,2,0.53333342,3.53,"FALSE","FALSE","TRUE","FALSE","A"
1180,117,1.42,6,4.2253518,3.48,"FALSE","FALSE","TRUE","FALSE","B"
1220,44,4.23,64,15.13002,2.0599999,"FALSE","FALSE","TRUE","FALSE","C"
1100,17,0.41999999,3,7.1428571,2.1700001,"FALSE","FALSE","FALSE","TRUE","C"
1030,115,1.5,25,16.66667,2.54,"FALSE","TRUE","TRUE","FALSE","B"
960,15,0.31999999,3,9.375,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
1080,16,2.1099999,39,18.48341,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
980,45,5.6799998,384,67.605637,1.97,"TRUE","FALSE","TRUE","FALSE","C"
880,15,6.2399998,80,12.82051,1.6,"FALSE","TRUE","TRUE","FALSE","C"
1090,47,4.1199999,34,8.2524271,2.8,"FALSE","FALSE","TRUE","FALSE","B"
800,23,6.48,307,47.376541,2.0799999,"FALSE","TRUE","TRUE","FALSE","C"
960,83,5.0799999,91,17.913389,1.8,"FALSE","FALSE","TRUE","FALSE","C"
1100,45,7.0300002,346,49.21764,2.8599999,"FALSE","FALSE","TRUE","FALSE","B"
870,49,1.27,35,27.559059,2.71,"FALSE","TRUE","TRUE","FALSE","B"
960,73,5.1100001,84,16.43836,2.1199999,"FALSE","FALSE","TRUE","FALSE","C"
870,49,2.27,27,11.89427,2.4400001,"TRUE","TRUE","TRUE","FALSE","C"
1140,45,3.5,143,40.85714,2.46,"FALSE","FALSE","TRUE","FALSE","C"
1170,59,4.3499999,123,28.27586,2.8299999,"FALSE","FALSE","TRUE","FALSE","B"
1140,14,5.2199998,41,7.8544059,3,"FALSE","FALSE","TRUE","FALSE","B"
1210,14,0.52999997,5,9.4339619,3.5699999,"FALSE","FALSE","TRUE","FALSE","A"
1020,51,1.5,21,14,3.8800001,"FALSE","TRUE","TRUE","FALSE","A"
1050,43,4.71,130,27.600849,2.3,"FALSE","TRUE","TRUE","FALSE","C"
1130,48,4.71,63,13.3758,2.8099999,"FALSE","FALSE","TRUE","FALSE","B"
1160,15,4.1399999,52,12.56039,2.5999999,"FALSE","FALSE","TRUE","FALSE","B"
1070,45,3.96,71,17.929291,3.2,"FALSE","FALSE","TRUE","FALSE","B"
1020,103,5.0500002,183,36.237629,2.3900001,"FALSE","FALSE","TRUE","FALSE","C"
940,48,3.4200001,24,7.0175438,2.47,"FALSE","FALSE","TRUE","FALSE","C"
950,41,3.74,87,23.26203,1.97,"FALSE","FALSE","TRUE","FALSE","C"
910,17,1.37,44,32.116791,2.52,"FALSE","TRUE","TRUE","FALSE","B"
1240,81,4.1199999,18,4.3689318,2.96,"FALSE","TRUE","TRUE","FALSE","B"
970,15,2.23,43,19.282511,3.2,"FALSE","FALSE","TRUE","FALSE","B"
1140,15,1.71,83,48.53801,2.53,"FALSE","TRUE","TRUE","FALSE","B"
940,17,3.3299999,53,15.91592,1.64,"FALSE","TRUE","TRUE","FALSE","C"
940,73,3.8299999,53,13.83812,2.79,"FALSE","FALSE","TRUE","FALSE","B"
790,87,6.77,96,14.18021,2.71,"TRUE","TRUE","TRUE","FALSE","B"
1190,50,3.52,23,6.534091,3.3399999,"FALSE","FALSE","TRUE","FALSE","B"
1010,41,2.6600001,10,3.759398,2.97,"TRUE","TRUE","TRUE","FALSE","B"
1020,41,4.6599998,23,4.9356222,2.95,"FALSE","TRUE","TRUE","FALSE","B"
1050,76,1.62,22,13.58025,2.5999999,"TRUE","TRUE","TRUE","FALSE","B"
1270,16,2.21,11,4.977376,2.8699999,"FALSE","FALSE","TRUE","FALSE","B"
860,75,1.13,29,25.663719,2.76,"TRUE","TRUE","TRUE","FALSE","B"
1140,38,4.54,36,7.9295149,3.52,"TRUE","FALSE","TRUE","FALSE","A"
1310,72,0.51999998,1,1.923077,3.48,"FALSE","FALSE","FALSE","FALSE","B"
940,86,2.21,45,20.36199,2.4100001,"FALSE","FALSE","TRUE","FALSE","C"
1110,87,5.04,131,25.99206,2.74,"FALSE","TRUE","TRUE","FALSE","B"
970,99,4.0100002,75,18.703239,2.9000001,"FALSE","FALSE","TRUE","FALSE","B"
1140,16,4.9899998,28,5.6112218,3.1800001,"FALSE","TRUE","TRUE","FALSE","B"
970,42,1.42,39,27.46479,2.28,"FALSE","FALSE","TRUE","FALSE","C"
840,47,1.42,57,40.14085,2.4000001,"FALSE","TRUE","TRUE","FALSE","C"
1150,17,0.47,12,25.531919,3.1700001,"FALSE","FALSE","TRUE","FALSE","B"
1020,42,3.9000001,83,21.282049,2.1099999,"FALSE","FALSE","TRUE","FALSE","C"
1210,17,3.8299999,75,19.582239,3.3499999,"FALSE","TRUE","TRUE","FALSE","B"
900,43,2.6800001,38,14.1791,2.74,"FALSE","FALSE","TRUE","FALSE","B"
850,15,2.5599999,39,15.23438,2.5999999,"TRUE","FALSE","TRUE","FALSE","B"
1320,54,0.1,2,20,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
1010,15,3.4000001,88,25.882351,2.4000001,"FALSE","TRUE","TRUE","FALSE","C"
920,42,2.9000001,113,38.965519,2.1099999,"FALSE","TRUE","TRUE","FALSE","C"
1330,16,2.1800001,6,2.7522941,4,"FALSE","FALSE","TRUE","FALSE","A"
880,52,0.25999999,4,15.38461,2.78,"FALSE","FALSE","TRUE","FALSE","B"
1160,95,0.93000001,12,12.90323,2.9400001,"FALSE","TRUE","TRUE","FALSE","B"
1090,50,2.1500001,7,3.2558141,2.7,"FALSE","FALSE","TRUE","FALSE","B"
1030,12,0.1,4,40,1.41,"FALSE","FALSE","TRUE","FALSE","D"
1150,52,0.94,13,13.82979,2.51,"FALSE","TRUE","TRUE","FALSE","B"
1020,16,1.48,30,20.270269,3.1800001,"FALSE","FALSE","TRUE","FALSE","B"
1030,45,1.2,68,56.666672,1.97,"FALSE","FALSE","TRUE","FALSE","C"
1380,55,1.23,1,0.81300813,3.8,"FALSE","FALSE","TRUE","FALSE","A"
1240,84,1.97,3,1.522843,3.4400001,"FALSE","FALSE","TRUE","FALSE","B"
1320,18,2.6099999,10,3.831418,4,"FALSE","TRUE","TRUE","FALSE","A"
990,16,3.8499999,93,24.15584,2.5,"FALSE","TRUE","TRUE","FALSE","B"
940,50,3.8900001,33,8.4832907,2.72,"FALSE","TRUE","TRUE","FALSE","B"
980,45,3.21,108,33.644859,2.53,"FALSE","FALSE","TRUE","FALSE","B"
1120,51,3.21,31,9.657321,3.29,"FALSE","TRUE","TRUE","FALSE","B"
970,44,1.25,36,28.799999,3.02,"FALSE","TRUE","TRUE","FALSE","B"
1010,52,1.25,47,37.599998,2.78,"FALSE","TRUE","TRUE","FALSE","B"
